Name,Rolls,Current Substation (from Rolls),record_id,Width Average (mm)
CTF19 - R31870: X - PO-2790,R31870: CTF19,Material Prep,rechojYcisI3oONk9,1760.0
CTF19 - R30773: X - ,R30773: CTF19,Material Prep,recENYcmbzaeFDX5p,1670.0
CTF19 - R31867: X - PO-2790,R31867: CTF19,Material Prep,recs2IHQVj1I9xQpl,1726.7
CTF19 - R30774: X - PO-2547,R30774: CTF19,Material Prep,recJYVgwwRK8s71lT,1753.3
CTF19 - R48655: X - PO-2790,R48655: CTF19,Material Prep,rec1nga0KpXJB0BYP,1586.7
CTF19 - R32145: X - ,R32145: CTF19,Material Prep,recCwPZmMLVLva8Vm,1743.3
CTF19 - R31865: X - ,R31865: CTF19,Material Prep,recVkjXIjL0J8LvUX,1683.3
CTF19 - R31861: X - ,R31861: CTF19,Material Prep,recp1cAqYsLOorIAi,1660.0
CTF19 - R53889: X - Resonance Order : CTF19,R53889: CTF19,Material Prep,rec6vqZRpVNxkDxPH,1506.7
CTF19 - R29483: X - Resonance Order : CTF19,R29483: CTF19,Material Prep,rechCarofoXVjQY4C,1616.7
CTF19 - R29489: X - Resonance Order : CTF19,R29489: CTF19,Material Prep,recBWdGYJM0p0PAJj,1610.0
CTF19 - R29498: X - Resonance Order : CTF19,R29498: CTF19,Material Prep,recNrbrLlCPbbqTtA,1586.7
CTF19 - R29495: X - Resonance Order : CTF19,R29495: CTF19,Material Prep,recruFG0UkqNTYgnG,1610.0
CTF19 - R29381: X - Resonance Order : CTF19,R29381: CTF19,Material Prep,recp0CK7eyzn2ngJ7,1576.7
CTF19 - R29467: X - Resonance Order : CTF19,R29467: CTF19,Material Prep,rect2mijygRCiaued,1716.7
CTF19 - R29489: X - Resonance Order : CTF19,R29489: CTF19,Material Prep,recOjgmzBzRzJx4YJ,1596.7
CTF19 - R29483: X - Resonance Order : CTF19,R29483: CTF19,Material Prep,recrvV3NangWUJnpj,1626.7
CTF19 - R55869: X - Resonance Order : CTF19,R55869: CTF19,Material Prep,recsI2EgEBcJXA4us,1596.7
CTFLE - R12333: X - Resonance Order : CTFLE,R12333: CTFLE,,recnpPiNOTZx9fUfe,1326.7
CTFLE - R12327: X - Resonance Order : CTFLE,R12327: CTFLE,Scour: Dry,recoGl9LrC0Lu4eo4,1380.0
CTFLE - R52824: X - Resonance Order : CTFLE,R52824: CTFLE,Material Prep,recIoUeIt9NRLqT32,1510.0
CTFLE - R12335: X - Resonance Order : CTFLE,R12335: CTFLE,Scour: Wash,recf3cpKw9wOHXutn,1500.0
CTFLE - R12328: X - Resonance Order : CTFLE,R12328: CTFLE,Material Prep,rec6cKRVv3kpk7yDU,1560.0
CTFLE - R53907: X - Resonance Order : CTFLE,R53907: CTFLE,Material Prep,rec0CivZCKp60XQb6,1490.0
CTFLE - R12343: X - Resonance Order : CTFLE,R12343: CTFLE,Material Prep,rec4GynDGOOm6iYJ4,1490.0
CTFLE - R12348: X - Resonance Order : CTFLE,R12348: CTFLE,Scour: Wash,recVsEdO6WdtkAz25,1520.0
CTFLE - R12337: X - Resonance Order : CTFLE,R12337: CTFLE,Scour: Wash,rec84wkphG6eQWvYD,1516.7
CTFLE - R12320: X - Resonance Order : CTFLE,R12320: CTFLE,Scour: Wash,recN9IwaXFJFxkLut,1493.3
CTFLE - R12330: X - Resonance Order : CTFLE,R12330: CTFLE,Scour: Wash,reccMcnUHhi5NJziB,1513.3
CTFLE - R12347: X - Resonance Order : CTFLE,R12347: CTFLE,Scour: Wash,recYhQsz8QyOyYeSE,1510.0
CTFLE - R12332: X - Resonance Order : CTFLE,R12332: CTFLE,Scour: Wash,reccBe6Jf9dQRsiZ3,1543.3
CTFLE - R53908: X - Resonance Order : CTFLE,R53908: CTFLE,Material Prep,recPPp0BAaSiJQCM5,1450.0
CTFLE - R53909: X - Resonance Order : CTFLE,R53909: CTFLE,Material Prep,recUQ7bbBIAXSVz6j,1533.3
CTFLE - R53910: X - Resonance Order : CTFLE,R53910: CTFLE,Material Prep,recROLQaOyfYZPJfF,1526.7
CTFLE - R53912: X - Resonance Order : CTFLE,R53912: CTFLE,Material Prep,recx59SBLKcYeSBBS,1510.0
CTFLE - R53914: X - Resonance Order : CTFLE,R53914: CTFLE,Material Prep,recv8o6xutseCzdgD,1500.0
CTFLE - R53911: X - Resonance Order : CTFLE,R53911: CTFLE,Material Prep,recw3Ffj4C05Il0z0,1483.3
CTFLE - R12331: X - Resonance Order : CTFLE,R12331: CTFLE,Scour: Wash,rec4Ioerbsj75IFeQ,1490.0
CTFLE - R12350: X - Resonance Order : CTFLE,R12350: CTFLE,Scour: Wash,recZrr1bY13ld9I8u,1486.7
CTFLE - R12341: X - Resonance Order : CTFLE,R12341: CTFLE,Scour: Wash,rec1tj6yMV6VHN6FC,1500.0
CTFLE - R12356: X - Resonance Order : CTFLE,R12356: CTFLE,Scour: Wash,reci91B3cprHkFjR1,1503.3
CTFLE - R12366: X - Resonance Order : CTFLE,R12366: CTFLE,Scour: Wash,reccWyVQYsm2LA5P9,1483.3
CTFLE - R12329: X - Resonance Order : CTFLE,R12329: CTFLE,Scour: Wash,rec5HzpK74IZ32WIm,1510.0
CTFLE - R12322: X - Resonance Order : CTFLE,R12322: CTFLE,Scour: Wash,recHXmRCFhNWsnNaq,1480.0
CTFLE - R12319: X - Resonance Order : CTFLE,R12319: CTFLE,Scour: Wash,recnznhfLdf0fSnVc,1493.3
CTFLE - R12360: X - Resonance Order : CTFLE,R12360: CTFLE,Scour: Wash,recSWTGJdvDU1YOXM,1513.3
CTFLE - R12340: X - Resonance Order : CTFLE,R12340: CTFLE,Material Prep,recIosrHHKZMnbZL8,1480.0
CTFLE - R12324: X - Resonance Order : CTFLE,R12324: CTFLE,Scour: Wash,rec6eebEaLyVQqB3V,1476.7
CTFLE - R53923: X - Resonance Order : CTFLE,R53923: CTFLE,Material Prep,reckGqsq1j2HCh1ia,1526.7
CTFLE - R53924: X - Resonance Order : CTFLE,R53924: CTFLE,Material Prep,recxEAVQNODexTq1J,1465.0
CTFLE - R53918: X - Resonance Order : CTFLE,R53918: CTFLE,Material Prep,recpdAOyWuR1pxhlg,1520.0
CTFLE - R53919: X - Resonance Order : CTFLE,R53919: CTFLE,Material Prep,recUtPi23WyCf1WEI,1490.0
CTFLE - R53922: X - Resonance Order : CTFLE,R53922: CTFLE,Material Prep,rec3jTtxh1XGARL5P,1486.7
CTFLE - R53917: X - Resonance Order : CTFLE,R53917: CTFLE,Material Prep,rec4nbaCRfiWVH0VX,1490.0
CTFLE - R53925: X - Resonance Order : CTFLE,R53925: CTFLE,Material Prep,recANdJtormcuYELz,1500.0
CTFLE - R12363: X - Resonance Order : CTFLE,R12363: CTFLE,Scour: Wash,recwdvCSz7MaiEoLU,1490.0
CTFLE - R12339: X - Resonance Order : CTFLE,R12339: CTFLE,Scour: Wash,recYrG4UkZTuYhC9o,1500.0
CTFLE - R12352: X - Resonance Order : CTFLE,R12352: CTFLE,Scour: Wash,rec98FeqdkKAtJOHx,1500.0
CTFLE - R12364: X - Resonance Order : CTFLE,R12364: CTFLE,Scour: Wash,recTdodBYqIV5EUME,1473.3
CTFLE - R12336: X - Resonance Order : CTFLE,R12336: CTFLE,Scour: Wash,recgCz7OIVupxO3a0,1500.0
CTFLE - R12358: X - Resonance Order : CTFLE,R12358: CTFLE,Scour: Wash,recEZG73BkqHbXhJM,1510.0
CTFLE - R12345: X - Resonance Order : CTFLE,R12345: CTFLE,Scour: Wash,recqhEx2VMmKgFpam,1503.3
CTFLE - R12334: X - Resonance Order : CTFLE,R12334: CTFLE,Scour: Wash,recYkQxzFMXo0oJR9,1530.0
CTFLE - R53926: X - Resonance Order : CTFLE,R53926: CTFLE,Material Prep,reclj7BOduYdL6ymK,1470.0
CTFLE - R53930: X - Resonance Order : CTFLE,R53930: CTFLE,Material Prep,reciPF7n9SbhuODW0,1530.0
CTFLE - R53931: X - Resonance Order : CTFLE,R53931: CTFLE,,recyX3wfx7oo89Zp3,1530.0
CTFLE - R53929: X - Resonance Order : CTFLE,R53929: CTFLE,Material Prep,recdQB2gmWnTIoYII,1520.0
CTFLE - R53932: X - Resonance Order : CTFLE,R53932: CTFLE,Material Prep,rec7jwoRznYtmHbbm,1486.7
CTFLE - R53927: X - Resonance Order : CTFLE,R53927: CTFLE,Material Prep,recBbX0UhH8heU0Cs,1440.0
CTFLE - R53928: X - Resonance Order : CTFLE,R53928: CTFLE,Material Prep,recIkR9Vz4mpjQl61,1513.3
CTFLE - R53933: X - Resonance Order : CTFLE,R53933: CTFLE,Material Prep,rec1wHfgsAagyrnuI,1500.0
CTFLE - R41952: X - Resonance Order : CTFLE,R41952: CTFLE,Scour: Wash,reckMKRlVVTQ7idLd,1363.3
CTFLE - R42544: X - Resonance Order : CTFLE,R42544: CTFLE,Scour: Wash,recxJsGFUpcuZM8pV,1340.0
CTFLE - R12327: X - Resonance Order : CTFLE,R12327: CTFLE,Scour: Dry,recPKxIbHz6R6oT7X,1413.3
CTFLE - R53940: X - Resonance Order : CTFLE,R53940: CTFLE,Material Prep,reckd0ic6ypetqwB3,1510.0
CTFLE - R53938: X - Resonance Order : CTFLE,R53938: CTFLE,Material Prep,recqcf4sWa7HBew7u,1350.0
CTFLE - R53939: X - Resonance Order : CTFLE,R53939: CTFLE,Material Prep,recxKRHtpqBPqgOAT,1500.0
CTFLE - R53943: X - Resonance Order : CTFLE,R53943: CTFLE,Material Prep,reczr7QtPh0q2Kjrb,1393.3
CTFLE - R12343: X - Resonance Order : CTFLE,R12343: CTFLE,Material Prep,recvWyMKeGsjUY1HP,1350.0
CTFLE - R12328: X - Resonance Order : CTFLE,R12328: CTFLE,Material Prep,recNx7F0XwtcCZW86,1340.0
CTFLE - R12340: X - Resonance Order : CTFLE,R12340: CTFLE,Material Prep,recsOdUKlQpENcOHJ,1330.0
CTFLE - R12333: X - Resonance Order : CTFLE,R12333: CTFLE,,rec9Ahw4snZhR6MSp,1330.0
CTFLE - R12318: X - Resonance Order : CTFLE,R12318: CTFLE,Scour: Wash,recFO2yfC9aOfk47J,1450.0
CTFLE - R12357: X - Resonance Order : CTFLE,R12357: CTFLE,Scour: Wash,recD8KQXGdjsB5nRg,1490.0
CTFLE - R12359: X - Resonance Order : CTFLE,R12359: CTFLE,Scour: Wash,recGZvbLpbQ4a20xN,1520.0
CTFLE - R12362: X - Resonance Order : CTFLE,R12362: CTFLE,Scour: Wash,recwKBy1TqQoBmTPA,1520.0
CTFLE - R12351: X - Resonance Order : CTFLE,R12351: CTFLE,Scour: Wash,recQu6GDwLxLiOa6P,1500.0
CTFLE - R12321: X - Resonance Order : CTFLE,R12321: CTFLE,Scour: Wash,recvsrkD81GxTIFL3,1500.0
CTFLE - R12326: X - Resonance Order : CTFLE,R12326: CTFLE,Scour: Wash,recaj1gN4tmlAckza,1490.0
CTFLE - R53961: X - Resonance Order : CTFLE,R53961: CTFLE,Material Prep,recS0FFfLIauyOHJ7,1500.0
CTFLE - R53965: X - Resonance Order : CTFLE,R53965: CTFLE,Material Prep,recdeYxG0TeJXq8m5,1506.7
CTFLE - R53957: X - Resonance Order : CTFLE,R53957: CTFLE,Material Prep,recFPwHuyUYJS83L9,1520.0
CTFLE - R53959: X - Resonance Order : CTFLE,R53959: CTFLE,Material Prep,rec79T7vbpI6ZpYpx,1556.7
CTFLE - R53958: X - Resonance Order : CTFLE,R53958: CTFLE,Material Prep,recnWGVOJZztKAYxy,1503.3
CTFLE - R53966: X - Resonance Order : CTFLE,R53966: CTFLE,Material Prep,recTNzMUqoeZtkRxZ,1533.3
CTFLE - R53962: X - Resonance Order : CTFLE,R53962: CTFLE,Material Prep,rec9eBbeQqgAwejbD,1340.0
CTFLE - R53955: X - Resonance Order : CTFLE,R53955: CTFLE,Material Prep,recaeeJ6tlc5r0jUF,1500.0
CTFLE - R53967: X - Resonance Order : CTFLE,R53967: CTFLE,Material Prep,recXy1J1idIOj9mLw,1516.7
CTFLE - R53956: X - Resonance Order : CTFLE,R53956: CTFLE,Material Prep,rec2wwAOJCftaGtEz,1340.0
CTFLE - R53969: X - Resonance Order : CTFLE,R53969: CTFLE,Material Prep,recJM4zZFZp7Y2JKp,1333.3
CTFLE - R53970: X - Resonance Order : CTFLE,R53970: CTFLE,Material Prep,rec7avWUMweTcM4Kv,1340.0
CTFLE - R53971: X - Resonance Order : CTFLE,R53971: CTFLE,Material Prep,recPKr9SAnhlVTP4l,1340.0
CTFLE - R53960: X - Resonance Order : CTFLE,R53960: CTFLE,Material Prep,recPgmnABYXKOWz7Y,1520.0
CTFLE - R53978: X - Resonance Order : CTFLE,R53978: CTFLE,Material Prep,recQgwXMyXS4hc1KN,1390.0
CTFLN - R45337: X - Resonance Order : CTFLN,R45337: CTFLN,Material Prep,recRHqtbPNEraPsir,1400.0
CTFLN - R48844: X - Resonance Order : CTFLN,R48844: CTFLN,Material Prep,recDPKYz0FRP8ja0F,1476.7
CTFLN - R38953: X - Resonance Order : CTFLN,R38953: CTFLN,Material Prep,reckDHGFoWMQhOr02,1470.0
CTFLN - R42340: X - Resonance Order : CTFLN,R42340: CTFLN,Material Prep,reczwWj8axLQsoFuZ,1466.7
CTFLN - R42344: X - Resonance Order : CTFLN,R42344: CTFLN,Material Prep,recu9FFOXqbXiIIiS,1400.0
CTFLN - R42857: X - Resonance Order : CTFLN,R42857: CTFLN,Material Prep,rec4lTV2HRZJPr3kf,1400.0
CTFLN - R47294: X - Resonance Order : CTFLN,R47294: CTFLN,Material Prep,recYrJx52Xaal7Vlc,1483.3
CTFLN - R47305: X - Resonance Order : CTFLN,R47305: CTFLN,Material Prep,rec1P0NRwNzbRx8L4,1403.3
CTFLN - R47339: X - Resonance Order : CTFLN,R47339: CTFLN,Material Prep,recum7VwUZiYQyK5u,1386.7
CTFLN - R47952: X - Resonance Order : CTFLN,R47952: CTFLN,Material Prep,recNLwsi2DKUtbyTm,1460.0
CTFLN - R47868: X - Resonance Order : CTFLN,R47868: CTFLN,Material Prep,rec1pvkcigBBTS85D,1476.7
CTFLN - R47372: X - Resonance Order : CTFLN,R47372: CTFLN,Material Prep,recj74mggKSUZvtfu,1503.3
CTFLN - R49514: X - Resonance Order : CTFLN,R49514: CTFLN,Material Prep,recHXJWclC6zS3tEp,1463.3
CTFLN - R49640: X - Resonance Order : CTFLN,R49640: CTFLN,Material Prep,recSot6cVaYIHigII,1486.7
CTFLN - R49847: X - Resonance Order : CTFLN,R49847: CTFLN,Material Prep,recgXIg1vcFYYvqnr,1483.3
CTFLN - R50047: X - Resonance Order : CTFLN,R50047: CTFLN,Material Prep,recN5hQrhh61pOqDf,1480.0
CTFLN - R51718: X - Resonance Order : CTFLN,R51718: CTFLN,Material Prep,reccyibMnm39Mh84h,1500.0
CTFLN - R45271: X - Resonance Order : CTFLN,R45271: CTFLN,Material Prep,reccxhkxvbBlYVlaH,1473.3
CTFLN - R47952: X - Resonance Order : CTFLN,R47952: CTFLN,Material Prep,recD3MZiiFNTMZXS9,1400.0
CTFLN - R47294: X - Resonance Order : CTFLN,R47294: CTFLN,Material Prep,rec5D6oT1NKV2TvfR,1480.0
CTFLN - R47868: X - Resonance Order : CTFLN,R47868: CTFLN,Material Prep,recYxR5vbjBbfCVsx,1470.0
CTFLN - R47339: X - Resonance Order : CTFLN,R47339: CTFLN,Material Prep,recbXsjFpPSYBvEmw,1386.7
CTFLN - R47372: X - Resonance Order : CTFLN,R47372: CTFLN,Material Prep,rec7mg2koYyktyMXP,1480.0
CTFLN - R53274: X - Resonance Order : CTFLN,R53274: CTFLN,Material Prep,recZtp9rYy6gbDags,1460.0
CTFLN - R53429: X - Resonance Order : CTFLN,R53429: CTFLN,Material Prep,recc4cgD18vYwX5CS,1396.7
CTFLN - R53589: X - Resonance Order : CTFLN,R53589: CTFLN,Material Prep,recYEsl2Y7RQ6JlqY,1403.3
CTFLN - R55000: X - Resonance Order : CTFLN,R55000: CTFLN,Material Prep,recuv0LVJNK9WyEjp,1406.7
CTFLN - R53844: X - Resonance Order : CTFLN,R53844: CTFLN,Scour: Wash,recFQpjFWoV3AYQue,1420.0
CTFLN - R53845: X - ,R53845: CTFLN,Material Prep,recLESOVwrqUfofbe,1490.0
CTFLN - R53861: X - ,R53861: CTFLN,Material Prep,rec0rZ4PYff6uTA5Q,1450.0
CTFLN - R53869: X - ,R53869: CTFLN,Material Prep,rec0fPu9AvDHRu8ZK,1476.7
CTFLN - R55513: X - Resonance Order : CTFLN,R55513: CTFLN,Material Prep,recj1fOPwzvAfwC28,1466.7
CTJ95 - R46591: X - PO-2959,R46591: CTJ95,Material Prep,recMpIrdNf8ix6vQj,1810.0
CTJ95 - R29193: X - PO-3114,R29193: CTJ95,Material Prep,recyPCI1OymlvnYMK,58.5
CTJ95 - R29192: X - PO-3114,R29192: CTJ95,Material Prep,reccVeouCVNjUe6CS,58.5
CTJ95 - R29225: X - PO-3114,R29225: CTJ95,Material Prep,recgQrYDbQlUVIovl,65.5
CTJ95 - R29225: X - PO-3114,R29225: CTJ95,Material Prep,reciaIPXQQQehVKPH,67.0
CTJ95 - R27232: X - PO-2959,R27232: CTJ95,Material Prep,rec2dZHcuUNy2OuNg,63.5
CTJ95 - R29188: X - PO-3114,R29188: CTJ95,Material Prep,rec8Z93UKbP3Rkt4k,1550.0
CTJ95 - R29145: X - PO-3114,R29145: CTJ95,Material Prep,recCwZ1sYb3sUYj3e,1560.0
CTJ95 - R29160: X - PO-3114,R29160: CTJ95,Material Prep,recrSiwQy3NLHYa99,1640.0
CTJ95 - R29243: X - PO-3114,R29243: CTJ95,Material Prep,recVmdN53INMERfMJ,1545.0
CTJ95 - R27217: X - PO-2959,R27217: CTJ95,Material Prep,rec6inrETsBGhyoNm,1495.0
CTJ95 - R29159: X - PO-3114,R29159: CTJ95,Material Prep,recv1if7fkwEqiUi0,1600.0
CTJ95 - R29167: X - PO-3114,R29167: CTJ95,Material Prep,reccX1ESAw8caFtDW,1530.0
CTJ95 - R29156: X - PO-3114,R29156: CTJ95,Material Prep,recweYLh4GcJyIatv,1546.7
CTJ95 - R29147: X - PO-3114,R29147: CTJ95,Material Prep,recvf1GHaV037QMNH,1566.7
CTJ95 - R29140: X - PO-3114,R29140: CTJ95,Material Prep,reciXi3fkylmpoYuk,1530.0
CTJ95 - R29183: X - PO-3114,R29183: CTJ95,Material Prep,recllEkCzqJNyoV0a,1556.7
CTJ95 - R29197: X - PO-3114,R29197: CTJ95,Material Prep,reczdjutybyHsh8XJ,1420.0
CTJ95 - R29180: X - PO-3114,R29180: CTJ95,Material Prep,recJDmAVvuf4vfm3e,1530.0
CTJ95 - R29244: X - PO-3114,R29244: CTJ95,Material Prep,rec4HUmJiSTjWn1Hj,1550.0
CTJ95 - R29231: X - PO-3114,R29231: CTJ95,Material Prep,recSLFEffKLzU8HQn,1530.0
CTJ95 - R29203: X - PO-3114,R29203: CTJ95,Material Prep,recX82Sc2tzHDVB52,1117.7
CTJ95 - R29202: X - PO-3114,R29202: CTJ95,Material Prep,recIWB9udxLT5Dnru,1630.0
CTJ95 - R29244: X - PO-3114,R29244: CTJ95,Material Prep,recmGUOChF59aTqlg,1553.3
CTJ95 - R48855: X - PO-3114,R48855: CTJ95,Material Prep,rec2XvuvcKo10Ua2k,1503.3
CTJ95 - R45094: X - PO-3114,R45094: CTJ95,Material Prep,recMCcENL9GbxJ0nc,1650.0
CTJ95 - R45095: X - PO-3114,R45095: CTJ95,Material Prep,reczzA49KmfgWcusU,1656.3
CTJ95 - R44755: X - PO-2959,R44755: CTJ95,Material Prep,recrgQkJkC5KcKjbe,1613.3
CTJ95 - R45087: X - PO-2959,R45087: CTJ95,Material Prep,recwEqyVCuN0nu3G8,1620.0
CTJ95 - R43704: X - PO-2959,R43704: CTJ95,Material Prep,recopZqywyof3VuMs,1700.0
CTJ95 - R45168: X - PO-3114,R45168: CTJ95,Material Prep,recYCeKc65oF4nvr6,1630.3
CTJ95 - R48997: X - PO-3114,R48997: CTJ95,Material Prep,reclQo5bsbm5wvtqY,1446.7
CTJ95 - R49140: X - PO-3114,R49140: CTJ95,Material Prep,recZNDg4NTNLMODgO,1556.7
CTJ95 - R49301: X - PO-3114,R49301: CTJ95,Material Prep,rec5MyCFAO97zgZNT,1493.3
CTJ95 - R49497: X - PO-2959,R49497: CTJ95,Material Prep,recsdyvngFNY6lkFn,1616.7
CTJ95 - R49644: X - PO-2959,R49644: CTJ95,Material Prep,rec1IW6c0dRrMct79,1560.0
CTJ95 - R45183: X - PO-3114,R45183: CTJ95,Material Prep,reclxb5aGx2UNi0HM,1653.3
CTJ95 - R49718: X - PO-2959,R49718: CTJ95,Material Prep,recaD2G65Fdng9NsE,1670.0
CTJ95 - R49910: X - PO-3114,R49910: CTJ95,Material Prep,rechj3mx2vCEm7JpQ,1660.0
CTJ95 - R49942: X - PO-3114,R49942: CTJ95,Material Prep,reckGVZ1a0AOE3xVV,1673.3
CTJ95 - R45782: X - PO-2959,R45782: CTJ95,Material Prep,recJFPjSMrzUBGhE4,1770.0
CTJ95 - R45830: X - PO-2959,R45830: CTJ95,Material Prep,recVscDRzRr7zGOQr,1753.3
CTJ95 - R46670: X - PO-2959,R46670: CTJ95,Material Prep,recrM7XaJ94SPSAaX,1720.0
CTJ95 - R49996: X - PO-3114,R49996: CTJ95,Material Prep,rec96DT686qYcSj8b,1720.0
CTJ95 - R45317: X - PO-2959,R45317: CTJ95,Material Prep,reccXo7x5BjxnESQG,1700.0
CTJ95 - R45675: X - PO-2959,R45675: CTJ95,Material Prep,rec2GscvJIOPDec4p,1730.0
CTJ95 - R50038: X - PO-2959,R50038: CTJ95,Material Prep,rec3i3guzsUDLjwGr,1746.7
CTJ95 - R46647: X - PO-2959,R46647: CTJ95,Material Prep,reczH8i4p9XWXEJ76,1680.0
CTJ95 - R46919: X - PO-3114,R46919: CTJ95,Material Prep,rectqCfwf9ZEUIJT2,1733.3
CTJ95 - R46917: X - PO-3114,R46917: CTJ95,Material Prep,reczwcqFeZUaaEujS,1706.7
CTJ95 - R46918: X - PO-3114,R46918: CTJ95,Material Prep,recI7rpYwcXeBUvaK,1716.7
CTJ95 - R46716: X - PO-3114,R46716: CTJ95,Material Prep,recTx7sNlNVf99pge,1650.0
CTJ95 - R46709: X - PO-3114,R46709: CTJ95,Material Prep,reckYpd3fXLAq8OgR,1660.0
CTJ95 - R46707: X - PO-3114,R46707: CTJ95,Material Prep,recCbHbpvux9Xp14q,1680.0
CTJ95 - R46706: X - PO-3114,R46706: CTJ95,Material Prep,recXuuJR04VsLRDbl,1163.3
CTJ95 - R46705: X - PO-3114,R46705: CTJ95,Material Prep,recUeEh5IPfjXa64l,1723.3
CTJ95 - R46715: X - PO-3114,R46715: CTJ95,Material Prep,recXPAir6oWs6C1vo,1716.7
CTJ95 - R46713: X - PO-3114,R46713: CTJ95,Material Prep,recddO8k7N6xOpuDb,1656.7
CTJ95 - R47014: X - PO-3114,R47014: CTJ95,Material Prep,recBNArrWbLMNi4Fe,1706.7
CTJ95 - R46708: X - PO-3114,R46708: CTJ95,Material Prep,recq5cRtXE9MU5kY1,1686.7
CTJ95 - R50230: X - PO-2959,R50230: CTJ95,Material Prep,recjs2rqz4tlm7xWg,1736.7
CTJ95 - R48666: X - PO-3114,R48666: CTJ95,Material Prep,rec9wQHPmUP53bUrx,1720.0
CTJ95 - R47304: X - PO-3114,R47304: CTJ95,Material Prep,reck1seIrzMLTXl2f,1760.0
CTJ95 - R47089: X - PO-3114,R47089: CTJ95,Material Prep,recGWd2a6z7fgA7cp,1720.0
CTJ95 - R47308: X - PO-3114,R47308: CTJ95,Material Prep,recn9rs9SHqq7N0Ou,1606.7
CTJ95 - R50325: X - PO-2959,R50325: CTJ95,Material Prep,rec1kp7kCig5IBCUU,1773.3
CTJ95 - R47920: X - PO-3114,R47920: CTJ95,Material Prep,recpr5jE3qbbPYVpm,1643.3
CTJ95 - R47845: X - PO-3114,R47845: CTJ95,Material Prep,recVLpflEgktk1oT9,1726.7
CTJ95 - R47915: X - PO-3114,R47915: CTJ95,Material Prep,rec3cwxj0tpP9sXyP,1610.0
CTJ95 - R47919: X - PO-3114,R47919: CTJ95,Material Prep,recVURNWYcXBKIwB4,1706.7
CTJ95 - R48669: X - PO-3114,R48669: CTJ95,Material Prep,rec4TiPuaZvdEAFP3,1740.0
CTJ95 - R47548: X - PO-3114,R47548: CTJ95,Material Prep,rec4zLj2PCptZ2aKT,1616.7
CTJ95 - R47950: X - PO-2959,R47950: CTJ95,Material Prep,rec2ApPPgreXJxJdh,1700.0
CTJ95 - R47900: X - PO-3114,R47900: CTJ95,Material Prep,recoDiaUnrvRjtOWm,1670.0
CTJ95 - R47899: X - PO-3114,R47899: CTJ95,Material Prep,recrX1OrTBIEezK5q,1690.0
CTJ95 - R47125: X - PO-2959,R47125: CTJ95,Pretreatment,recQmDWCa7lJXHeiV,1693.3
CTJ95 - R47539: X - PO-3114,R47539: CTJ95,Material Prep,recqkt2NeXes48TyH,1663.3
CTJ95 - R47515: X - PO-3114,R47515: CTJ95,Material Prep,recGKMTjMdxUQSAUp,1663.3
CTJ95 - R47918: X - PO-3114,R47918: CTJ95,Material Prep,recXW11Lyedx4zBbj,1600.0
CTJ95 - R47368: X - PO-2959,R47368: CTJ95,Material Prep,recuUiRZBnFdHmXyq,1746.7
CTJ95 - R47519: X - PO-3114,R47519: CTJ95,Material Prep,recDbdwEhL14Sz12Z,1740.0
CTJ95 - R48726: X - PO-2959,R48726: CTJ95,Material Prep,rec0LZecclBxlO8Q9,1773.3
CTJ95 - R48730: X - PO-3114,R48730: CTJ95,Material Prep,recwTRdb9QaFBnRH2,1660.0
CTJ95 - R48729: X - PO-3114,R48729: CTJ95,Material Prep,recVtBLUT5KbW1qGi,1720.0
CTJ95 - R51257: X - PO-2959,R51257: CTJ95,Material Prep,recbGG3XdshRre7j6,1720.0
CTJ95 - R51529: X - PO-3114,R51529: CTJ95,Material Prep,rec7Y8flwHSYkRI6r,1653.3
CTJ95 - R51544: X - PO-3114,R51544: CTJ95,Material Prep,recurPhGFkrzdwkhJ,1633.3
CTJ95 - R45094: X - PO-3114,R45094: CTJ95,Material Prep,recWE1hNxSzSNEvz2,1743.3
CTJ95 - R48855: X - PO-3114,R48855: CTJ95,Material Prep,recStOv0oWZeNl8Ut,1660.0
CTJ95 - R29222: X - PO-3114,R29222: CTJ95,Material Prep,rec2DbsrccUy0KHxR,1690.0
CTJ95 - R29236: X - PO-3114,R29236: CTJ95,Material Prep,rec9sXhgx27CSbYGM,1650.0
CTJ95 - R43704: X - PO-2959,R43704: CTJ95,Material Prep,recTNRnCy3oBb0MBM,1753.3
CTJ95 - R45168: X - PO-3114,R45168: CTJ95,Material Prep,recFIrhwIO9QOMY0o,1716.7
CTJ95 - R44755: X - PO-2959,R44755: CTJ95,Material Prep,recyDAdPDyHYOyQCl,1646.7
CTJ95 - R45087: X - PO-2959,R45087: CTJ95,Material Prep,rec595km9eQaZtH5F,1693.3
CTJ95 - R45095: X - PO-3114,R45095: CTJ95,Material Prep,recVTkv2ScEM1tMHk,1730.0
CTJ95 - R51452: X - PO-3114,R51452: CTJ95,Material Prep,recdg64Zvkkn9E3t0,1730.0
CTJ95 - R29159: X - PO-3114,R29159: CTJ95,Material Prep,recmJjfUpCLnCVKFn,1683.3
CTJ95 - R29140: X - PO-3114,R29140: CTJ95,Material Prep,recKbSzpWZAUVFbyf,1670.0
CTJ95 - R29147: X - PO-3114,R29147: CTJ95,Material Prep,rec11eIcwrNzlJTsq,1663.3
CTJ95 - R29156: X - PO-3114,R29156: CTJ95,Material Prep,recq3shEbPTkgM6Qa,1680.0
